0.271049,0.348997,0.347894,0.346917,0.346184,0.345692,0.345352,0.345130,0.344970,0.344867,0.344801,0.344802,0.344802,0.344801,0.344800,0.344800,0.344801,0.344801,0.344800,0.344802
0.534213,0.725416,0.724890,0.723830,0.722982,0.722415,0.722026,0.721773,0.721589,0.721473,0.721398,0.721399,0.721398,0.721398,0.721398,0.721397,0.721398,0.721398,0.721397,0.721398
0.722886,0.787275,0.783042,0.780260,0.778247,0.776914,0.775999,0.775404,0.774969,0.774693,0.774516,0.774517,0.774516,0.774516,0.774516,0.774515,0.774516,0.774517,0.774514,0.774516
0.197291,0.196961,0.193223,0.191748,0.190793,0.190167,0.189736,0.189457,0.189254,0.189124,0.189041,0.189042,0.189042,0.189041,0.189041,0.189041,0.189041,0.189041,0.189040,0.189042
0.308463,0.402144,0.406005,0.408150,0.409656,0.410645,0.411327,0.411761,0.412088,0.412290,0.412421,0.412420,0.412422,0.412419,0.412419,0.412420,0.412420,0.412419,0.412420,0.412422
0.470765,0.604603,0.603089,0.602182,0.601557,0.601147,0.600868,0.600685,0.600555,0.600471,0.600418,0.600418,0.600418,0.600418,0.600417,0.600417,0.600418,0.600418,0.600417,0.600418
0.209272,0.210323,0.207350,0.206380,0.205789,0.205402,0.205135,0.204961,0.204836,0.204756,0.204704,0.204705,0.204705,0.204704,0.204704,0.204703,0.204704,0.204704,0.204703,0.204705
0.223000,0.286610,0.281487,0.278090,0.275649,0.274036,0.272926,0.272211,0.271688,0.271356,0.271143,0.271145,0.271143,0.271144,0.271143,0.271142,0.271144,0.271144,0.271141,0.271143
0.182971,0.223464,0.227507,0.230772,0.233204,0.234819,0.235937,0.236651,0.237186,0.237519,0.237735,0.237733,0.237736,0.237732,0.237732,0.237733,0.237732,0.237731,0.237733,0.237736
0.565548,0.655022,0.655840,0.656071,0.656203,0.656290,0.656354,0.656390,0.656422,0.656440,0.656452,0.656452,0.656453,0.656451,0.656451,0.656451,0.656451,0.656451,0.656451,0.656453
