0.489637,0.787097,0.823927,0.835612,0.839820,0.841757,0.841926,0.842168,0.842189,0.841985,0.842160,0.842109,0.841800,0.841859,0.841778,0.841628,0.841715,0.841534,0.841556,0.841386
0.548834,0.738490,0.752940,0.760270,0.764530,0.767150,0.768615,0.769615,0.770180,0.770643,0.770888,0.771050,0.771178,0.771256,0.771310,0.771348,0.771363,0.771385,0.771396,0.771413
0.894756,0.990671,0.993461,0.994305,0.994627,0.994758,0.994814,0.994840,0.994848,0.994856,0.994856,0.994856,0.994855,0.994853,0.994851,0.994849,0.994845,0.994843,0.994840,0.994838
0.218542,0.329291,0.349538,0.354210,0.355346,0.355295,0.355009,0.354830,0.354778,0.354821,0.354919,0.355046,0.355224,0.355445,0.355643,0.355846,0.356048,0.356265,0.356465,0.356669
0.466343,0.744064,0.762737,0.766291,0.766565,0.766120,0.765628,0.765271,0.764963,0.764864,0.764735,0.764656,0.764622,0.764575,0.764555,0.764531,0.764497,0.764472,0.764449,0.764434
0.455070,0.383279,0.322119,0.304963,0.299726,0.298428,0.298084,0.298329,0.298728,0.299070,0.299439,0.299773,0.300087,0.300440,0.300744,0.301034,0.301332,0.301628,0.301907,0.302179
0.354449,0.542272,0.596817,0.623046,0.638719,0.647452,0.652467,0.655660,0.657433,0.658684,0.659297,0.659719,0.659996,0.660085,0.660150,0.660171,0.660174,0.660167,0.660133,0.660112
0.880088,0.991445,0.994962,0.995918,0.996277,0.996428,0.996495,0.996526,0.996547,0.996553,0.996560,0.996565,0.996569,0.996572,0.996576,0.996580,0.996584,0.996588,0.996591,0.996595
0.152156,0.183362,0.173637,0.166945,0.162869,0.160410,0.158887,0.157926,0.157214,0.156824,0.156467,0.156201,0.155981,0.155757,0.155584,0.155408,0.155235,0.155059,0.154902,0.154747
0.956112,0.998376,0.999130,0.999331,0.999407,0.999441,0.999457,0.999466,0.999470,0.999473,0.999474,0.999475,0.999475,0.999475,0.999475,0.999475,0.999475,0.999474,0.999474,0.999474
0.158835,0.048014,0.029396,0.024708,0.023048,0.022398,0.022088,0.021952,0.021876,0.021841,0.021815,0.021799,0.021783,0.021769,0.021759,0.021747,0.021737,0.021725,0.021715,0.021704
0.440923,0.578838,0.582383,0.585857,0.588670,0.590784,0.592006,0.592923,0.593389,0.593836,0.594014,0.594114,0.594177,0.594169,0.594151,0.594109,0.594040,0.593973,0.593903,0.593839
0.662840,0.878267,0.895766,0.902766,0.906833,0.908827,0.909956,0.910724,0.911226,0.911569,0.911784,0.911965,0.912100,0.912189,0.912274,0.912343,0.912413,0.912477,0.912531,0.912588
0.110977,0.029883,0.019720,0.017037,0.016120,0.015791,0.015653,0.015616,0.015626,0.015636,0.015663,0.015691,0.015719,0.015754,0.015785,0.015815,0.015847,0.015879,0.015910,0.015939
0.306858,0.594861,0.685355,0.720268,0.737273,0.745149,0.749193,0.751472,0.752671,0.753489,0.753886,0.754183,0.754414,0.754532,0.754636,0.754720,0.754798,0.754876,0.754929,0.754994
0.915518,0.994827,0.996784,0.997336,0.997542,0.997628,0.997666,0.997682,0.997692,0.997694,0.997696,0.997698,0.997698,0.997698,0.997698,0.997699,0.997699,0.997699,0.997700,0.997700
0.193520,0.314149,0.331368,0.333742,0.334643,0.333700,0.332937,0.332463,0.332148,0.331942,0.331733,0.331659,0.331577,0.331443,0.331389,0.331317,0.331279,0.331221,0.331170,0.331121
0.405023,0.695097,0.735474,0.746883,0.750817,0.752171,0.752689,0.752958,0.753200,0.753390,0.753606,0.753816,0.754064,0.754348,0.754595,0.754851,0.755100,0.755372,0.755618,0.755871
0.089968,0.019476,0.011941,0.010024,0.009357,0.009103,0.008988,0.008945,0.008932,0.008927,0.008931,0.008937,0.008944,0.008954,0.008963,0.008972,0.008982,0.008991,0.009000,0.009009
0.350281,0.595149,0.625520,0.632884,0.634640,0.634738,0.634478,0.634237,0.634056,0.634011,0.633981,0.633996,0.634066,0.634156,0.634247,0.634343,0.634431,0.634539,0.634636,0.634741
0.853353,0.963645,0.967516,0.969423,0.970323,0.970727,0.970914,0.971022,0.971102,0.971157,0.971210,0.971259,0.971312,0.971369,0.971421,0.971472,0.971523,0.971578,0.971627,0.971678
0.168294,0.134645,0.121387,0.116871,0.115365,0.114975,0.114838,0.114881,0.114904,0.114979,0.115002,0.115014,0.115018,0.115010,0.114999,0.114980,0.114957,0.114930,0.114906,0.114881
0.114582,0.030807,0.019880,0.016965,0.015960,0.015598,0.015448,0.015409,0.015423,0.015438,0.015471,0.015505,0.015539,0.015581,0.015618,0.015654,0.015693,0.015731,0.015767,0.015802
0.386649,0.290354,0.225533,0.205486,0.198224,0.195697,0.194683,0.194483,0.194607,0.194757,0.194995,0.195233,0.195468,0.195746,0.195992,0.196230,0.196477,0.196723,0.196958,0.197185
0.719309,0.872682,0.873504,0.875375,0.876425,0.876831,0.876943,0.877014,0.877097,0.877167,0.877261,0.877365,0.877488,0.877634,0.877771,0.877908,0.878046,0.878193,0.878329,0.878468
0.667318,0.921746,0.937688,0.942858,0.944767,0.945474,0.945679,0.945685,0.945680,0.945574,0.945499,0.945445,0.945365,0.945275,0.945220,0.945159,0.945094,0.945031,0.944974,0.944921
0.419612,0.725570,0.758067,0.766531,0.770197,0.770938,0.771155,0.771287,0.771386,0.771466,0.771490,0.771584,0.771660,0.771684,0.771753,0.771805,0.771875,0.771935,0.771989,0.772047
0.162904,0.091552,0.068190,0.060732,0.057642,0.056170,0.055381,0.054970,0.054763,0.054647,0.054603,0.054592,0.054600,0.054632,0.054668,0.054703,0.054748,0.054789,0.054834,0.054875
0.752309,0.927485,0.935392,0.938237,0.939679,0.940578,0.941114,0.941505,0.941773,0.941982,0.942131,0.942248,0.942353,0.942447,0.942525,0.942598,0.942662,0.942732,0.942792,0.942855
0.722374,0.941338,0.950822,0.953629,0.954518,0.954762,0.954791,0.954749,0.954646,0.954605,0.954521,0.954450,0.954388,0.954308,0.954245,0.954179,0.954108,0.954039,0.953974,0.953912
0.174502,0.224800,0.225743,0.223476,0.221563,0.220116,0.219099,0.218455,0.217991,0.217773,0.217583,0.217459,0.217379,0.217310,0.217265,0.217217,0.217171,0.217126,0.217088,0.217052
0.124757,0.032137,0.018222,0.014713,0.013444,0.012936,0.012695,0.012585,0.012527,0.012499,0.012481,0.012470,0.012461,0.012454,0.012450,0.012445,0.012441,0.012435,0.012432,0.012427
0.622452,0.648761,0.601546,0.589249,0.586417,0.586439,0.586816,0.587508,0.588176,0.588707,0.589195,0.589616,0.590006,0.590416,0.590770,0.591106,0.591440,0.591778,0.592092,0.592402
0.338818,0.627684,0.679205,0.694742,0.700249,0.702263,0.702892,0.703016,0.703471,0.703255,0.703429,0.703652,0.703786,0.704000,0.704254,0.704512,0.704771,0.705054,0.705321,0.705599
0.660185,0.781152,0.748733,0.737400,0.732142,0.729273,0.727451,0.726336,0.725475,0.725039,0.724608,0.724303,0.724050,0.723777,0.723590,0.723386,0.723187,0.722978,0.722799,0.722621
0.253369,0.338562,0.369470,0.387383,0.397920,0.404945,0.408786,0.411006,0.412370,0.412848,0.413129,0.413264,0.413180,0.412998,0.412872,0.412708,0.412502,0.412303,0.412110,0.411933
0.606063,0.811446,0.820046,0.822892,0.824636,0.826033,0.826956,0.827725,0.828299,0.828762,0.829114,0.829395,0.829654,0.829895,0.830095,0.830284,0.830456,0.830638,0.830799,0.830964
0.479591,0.807840,0.845831,0.857177,0.861277,0.862843,0.863392,0.863544,0.863803,0.863689,0.863757,0.863850,0.863890,0.863959,0.864060,0.864161,0.864258,0.864370,0.864474,0.864587
