0.420539,0.505564,0.504519,0.504149,0.503917,0.503790,0.503686,0.503609,0.503551,0.503512,0.503487,0.503465,0.503456,0.503457,0.503457,0.503456,0.503456,0.503457,0.503456,0.503456
0.209885,0.173304,0.175577,0.177806,0.179687,0.181006,0.182016,0.182744,0.183292,0.183672,0.183945,0.184153,0.184247,0.184247,0.184249,0.184247,0.184247,0.184249,0.184248,0.184248
0.493985,0.516089,0.515861,0.515483,0.515082,0.514832,0.514626,0.514475,0.514360,0.514282,0.514229,0.514184,0.514165,0.514166,0.514167,0.514165,0.514165,0.514167,0.514165,0.514166
0.129374,0.105994,0.103524,0.101629,0.100099,0.099095,0.098317,0.097757,0.097336,0.097047,0.096844,0.096684,0.096612,0.096614,0.096614,0.096613,0.096613,0.096614,0.096613,0.096613
0.363759,0.426479,0.421942,0.421039,0.420754,0.420634,0.420541,0.420473,0.420422,0.420388,0.420366,0.420346,0.420338,0.420339,0.420340,0.420339,0.420339,0.420340,0.420339,0.420339
0.247290,0.198400,0.194052,0.192155,0.190850,0.190017,0.189370,0.188903,0.188551,0.188310,0.188140,0.188005,0.187946,0.187947,0.187947,0.187947,0.187946,0.187948,0.187946,0.187947
0.492010,0.420686,0.412125,0.408041,0.405131,0.403243,0.401783,0.400728,0.399933,0.399388,0.399002,0.398699,0.398565,0.398567,0.398567,0.398566,0.398565,0.398567,0.398565,0.398566
0.909368,0.857223,0.856811,0.856339,0.855901,0.855623,0.855399,0.855234,0.855110,0.855026,0.854968,0.854920,0.854899,0.854900,0.854901,0.854900,0.854900,0.854901,0.854899,0.854900
0.325201,0.333511,0.335855,0.337226,0.338223,0.338914,0.339434,0.339807,0.340086,0.340280,0.340420,0.340526,0.340574,0.340574,0.340575,0.340574,0.340574,0.340575,0.340574,0.340575
0.163708,0.151636,0.148512,0.146092,0.144125,0.142834,0.141832,0.141109,0.140565,0.140192,0.139929,0.139722,0.139630,0.139632,0.139632,0.139631,0.139630,0.139632,0.139630,0.139631
0.216633,0.222396,0.222691,0.222388,0.222013,0.221785,0.221590,0.221446,0.221335,0.221260,0.221209,0.221165,0.221146,0.221147,0.221148,0.221146,0.221146,0.221148,0.221146,0.221147
0.454237,0.556630,0.557284,0.557975,0.558542,0.558949,0.559255,0.559475,0.559640,0.559755,0.559838,0.559901,0.559930,0.559930,0.559931,0.559930,0.559930,0.559931,0.559930,0.559931
0.468050,0.499058,0.497282,0.496852,0.496801,0.496847,0.496884,0.496909,0.496926,0.496940,0.496952,0.496958,0.496961,0.496962,0.496963,0.496962,0.496962,0.496963,0.496962,0.496962
0.344176,0.314626,0.318180,0.320042,0.321361,0.322280,0.322968,0.323459,0.323827,0.324082,0.324268,0.324406,0.324469,0.324470,0.324472,0.324469,0.324469,0.324472,0.324470,0.324471
0.865009,0.842655,0.840854,0.839616,0.838603,0.837931,0.837407,0.837026,0.836740,0.836543,0.836404,0.836294,0.836246,0.836247,0.836247,0.836246,0.836246,0.836247,0.836246,0.836246
0.883823,0.846758,0.846620,0.846306,0.845983,0.845783,0.845619,0.845498,0.845406,0.845344,0.845302,0.845266,0.845251,0.845252,0.845253,0.845251,0.845251,0.845253,0.845251,0.845252
0.519687,0.568059,0.570662,0.571887,0.572805,0.573454,0.573945,0.574296,0.574559,0.574741,0.574874,0.574972,0.575018,0.575018,0.575020,0.575018,0.575018,0.575020,0.575018,0.575019
0.472135,0.436129,0.434138,0.432210,0.430529,0.429435,0.428568,0.427937,0.427459,0.427132,0.426903,0.426719,0.426639,0.426641,0.426642,0.426640,0.426640,0.426643,0.426639,0.426640
0.352126,0.399590,0.403122,0.405278,0.406880,0.407977,0.408811,0.409410,0.409859,0.410170,0.410394,0.410564,0.410641,0.410641,0.410643,0.410641,0.410641,0.410643,0.410642,0.410642
0.253128,0.246862,0.251657,0.254402,0.256431,0.257827,0.258886,0.259648,0.260220,0.260616,0.260901,0.261118,0.261216,0.261216,0.261218,0.261216,0.261216,0.261218,0.261217,0.261218
0.345586,0.390230,0.393213,0.395002,0.396317,0.397221,0.397907,0.398398,0.398767,0.399022,0.399206,0.399345,0.399409,0.399409,0.399410,0.399409,0.399409,0.399411,0.399409,0.399410
0.398138,0.525914,0.525408,0.525385,0.525416,0.525467,0.525499,0.525521,0.525537,0.525549,0.525559,0.525565,0.525569,0.525569,0.525570,0.525569,0.525569,0.525570,0.525569,0.525570
