0.357261,0.349037,0.347915,0.346895,0.346187,0.345678,0.345350,0.345117,0.344972,0.344869,0.344800,0.344801,0.344801,0.344801,0.344801,0.344801,0.344801,0.344801,0.344801,0.344801
0.600141,0.725497,0.724925,0.723800,0.722979,0.722402,0.722026,0.721758,0.721593,0.721474,0.721397,0.721398,0.721398,0.721398,0.721397,0.721398,0.721398,0.721398,0.721398,0.721398
0.817482,0.787342,0.783101,0.780186,0.778235,0.776887,0.776002,0.775369,0.774977,0.774697,0.774515,0.774517,0.774516,0.774515,0.774514,0.774516,0.774516,0.774515,0.774516,0.774516
0.294888,0.196863,0.193230,0.191718,0.190793,0.190152,0.189737,0.189440,0.189257,0.189126,0.189041,0.189042,0.189041,0.189041,0.189041,0.189041,0.189041,0.189041,0.189041,0.189042
0.380998,0.402190,0.405938,0.408211,0.409677,0.410660,0.411314,0.411787,0.412079,0.412288,0.412421,0.412419,0.412420,0.412420,0.412422,0.412419,0.412420,0.412421,0.412421,0.412421
0.546844,0.604636,0.603096,0.602161,0.601558,0.601137,0.600866,0.600675,0.600557,0.600472,0.600417,0.600418,0.600418,0.600417,0.600417,0.600418,0.600418,0.600418,0.600418,0.600418
0.304959,0.210224,0.207341,0.206364,0.205792,0.205392,0.205134,0.204951,0.204838,0.204757,0.204704,0.204704,0.204704,0.204704,0.204704,0.204704,0.204704,0.204704,0.204704,0.204704
0.319700,0.286629,0.281573,0.278004,0.275639,0.274001,0.272933,0.272169,0.271698,0.271360,0.271142,0.271145,0.271143,0.271142,0.271142,0.271144,0.271143,0.271143,0.271143,0.271144
0.287128,0.223408,0.227380,0.230871,0.233235,0.234845,0.235917,0.236693,0.237173,0.237515,0.237734,0.237731,0.237734,0.237734,0.237736,0.237732,0.237734,0.237735,0.237734,0.237734
0.655860,0.655112,0.655823,0.656078,0.656211,0.656289,0.656346,0.656393,0.656420,0.656440,0.656451,0.656451,0.656452,0.656451,0.656452,0.656451,0.656452,0.656452,0.656452,0.656452
0.531411,0.558923,0.563963,0.567029,0.569002,0.570335,0.571218,0.571857,0.572251,0.572532,0.572712,0.572709,0.572712,0.572711,0.572713,0.572710,0.572712,0.572712,0.572712,0.572711
0.601863,0.602752,0.603663,0.604102,0.604363,0.604527,0.604642,0.604729,0.604782,0.604820,0.604843,0.604843,0.604843,0.604843,0.604843,0.604843,0.604843,0.604844,0.604843,0.604843
0.561558,0.563140,0.564092,0.564545,0.564813,0.564980,0.565097,0.565186,0.565240,0.565279,0.565302,0.565302,0.565302,0.565302,0.565303,0.565302,0.565302,0.565303,0.565302,0.565303
0.690862,0.599841,0.594513,0.590547,0.587862,0.585989,0.584767,0.583896,0.583356,0.582969,0.582716,0.582720,0.582718,0.582717,0.582716,0.582718,0.582718,0.582718,0.582718,0.582719
